"RoomCode","LocationCount","DepartmentCount","FACount","Departments","FAs","Locations"
"SRR02","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE"
"DNPL1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","DENTAL CLINIC","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | DENTAL CLINIC"
"CT354","1","1","1","269 (RECREATION THERAPY SERVICE)","SELF-DIRECTED THERAPY AREA","269 (RECREATION THERAPY SERVICE) | SELF-DIRECTED THERAPY AREA"
"SB662","1","1","1","284 (LOGISTICS SERVICE)","POSTAL / MAIL SERVICE AREA","284 (LOGISTICS SERVICE) | POSTAL / MAIL SERVICE AREA"
"SB003","56","32","32","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)); 111 (POLYTRAUMA REHABILITATION CENTER (PRC)); 204 (AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY (ASLP) SERVICE); 210 (CARDIOLOGY SERVICE); 212 (PULMONARY MEDICINE SERVICE); 218 (VETERANS ASSISTANCE UNIT); 222 (DENTAL SERVICE); 226 (ELECTROENCEPHALOGRAPHY (EEG) LABORATORY); 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES); 234 (FISCAL SERVICE); 238 (MEDICAL CENTER DIRECTOR'S SUITE); 240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE); 246 (HEALTH ADMINISTRATION SERVICE); 248 (MEDICAL MEDIA SERVICE); 256 (EMERGENCY DEPARTMENT (ED)); 257 (URGENT CARE); 258 (WOMEN VETERANS CLINICAL SERVICE (WVCS) (FOR MODELS 2 AND 3)); 266 (HUMAN RESOURCES MANAGEMENT); 268 (PHARMACY SERVICE); 269 (RECREATION THERAPY SERVICE); 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE); 277 (RADIATION THERAPY SERVICE); 280 (SERVICE ORGANIZATIONS); 282 (SOCIAL WORK SERVICE); 284 (LOGISTICS SERVICE); 286 (SURGICAL / ENDOVASCULAR SERVICES); 287 (GASTROINTESTINAL / ENDOSCOPY SERVICE); 295 (IMAGING SERVICES); 308 (PROSTHETICS AND SENSORY AIDS SERVICE); 316 (DIALYSIS CENTER); 402 (EDUCATIONAL FACILITIES); 406 (ENVIRONMENTAL MANAGEMENT SERVICE (EMS) ADMINISTRATION)","INTENSIVE CARE PATIENT UNIT RECEPTION AREA; PRC PATIENT CARE UNIT RECEPTION AREA; PRC RESIDENT CARE UNIT RECEPTION AREA; OUTPATIENT UNIT RECEPTION AREA; AUDIOLOGY AND SPEECH LANGUAGE PATHOLOGY RECEPTION AREA; STAFF AND ADMINISTRATIVE AREA; RECEPTION AREA; DENTAL TREATMENT PATIENT AREA; DENTAL SURGERY SUITE PATIENT AREA; OPHTHALMOLOGY SERVICE RECEPTION AREA; OPTOMETRY SERVICE RECEPTION AREA; OPTOMETRY SERVICE STAFF AND ADMINISTRATIVE AREA; STAFF AND ADMININSTRATIVE AREA; PATIENT SPECIMEN COLLECTION AREA; OFFICE OF THE CHIEF; HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); RECEPTION AND ADMINISTRATION AREA; RECEPTION / PUBLIC AREA; IMAGING WOMEN HEALTH CENTER (WHC) (MODEL 3 ONLY) PATIENT AREA; OUTPATIENT PHARMACY PUBLIC AREA; PHARMACY SERVICE STAFF AND ADMINISTRATIVE AREA; MEDICATION CONSULTATION SERVICES; SELF-DIRECTED THERAPY AREA; AQUATIC THERAPY AREA; PMR SVC RECEPTION AREA; PATIENT AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR RECEPTION AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE ASSESSMENT UNIT AREA; AMBULATORY SURGERY CENTER (ASC) RECEPTION AREA; AMBULATORY SURGERY CENTER (ASC) PRE-PROCEDURE ASSESSMENT UNIT AREA; IMAGING SERVICES RECEPTION AREA; NURSING EDUCATION AND TRAINING AREA","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)) | INTENSIVE CARE PATIENT UNIT RECEPTION AREA; 111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC PATIENT CARE UNIT RECEPTION AREA; 111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC RESIDENT CARE UNIT RECEPTION AREA; 111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | OUTPATIENT UNIT RECEPTION AREA; 204 (AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY (ASLP) SERVICE) | AUDIOLOGY AND SPEECH LANGUAGE PATHOLOGY RECEPTION AREA; 210 (CARDIOLOGY SERVICE) | STAFF AND ADMINISTRATIVE AREA; 212 (PULMONARY MEDICINE SERVICE) | RECEPTION AREA; 212 (PULMONARY MEDICINE SERVICE) | STAFF AND ADMINISTRATIVE AREA; 218 (VETERANS ASSISTANCE UNIT) | STAFF AND ADMINISTRATIVE AREA; 222 (DENTAL SERVICE) | RECEPTION AREA; 222 (DENTAL SERVICE) | DENTAL TREATMENT PATIENT AREA; 222 (DENTAL SERVICE) | DENTAL SURGERY SUITE PATIENT AREA; 226 (ELECTROENCEPHALOGRAPHY (EEG) LABORATORY) | RECEPTION AREA; 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPHTHALMOLOGY SERVICE RECEPTION AREA; 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPTOMETRY SERVICE RECEPTION AREA; 233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPTOMETRY SERVICE STAFF AND ADMINISTRATIVE AREA; 234 (FISCAL SERVICE) | RECEPTION AREA; 238 (MEDICAL CENTER DIRECTOR'S SUITE) | RECEPTION AREA; 238 (MEDICAL CENTER DIRECTOR'S SUITE) | STAFF AND ADMININSTRATIVE AREA; 240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE) | PATIENT SPECIMEN COLLECTION AREA; 240 (PATHOLOGY AND LABORATORY MEDICINE SERVICE) | STAFF AND ADMINISTRATIVE AREA; 246 (HEALTH ADMINISTRATION SERVICE) | OFFICE OF THE CHIEF; 246 (HEALTH ADMINISTRATION SERVICE) | HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); 248 (MEDICAL MEDIA SERVICE) | RECEPTION AND ADMINISTRATION AREA; 256 (EMERGENCY DEPARTMENT (ED)) | RECEPTION / PUBLIC AREA; 257 (URGENT CARE) | RECEPTION / PUBLIC AREA; 258 (WOMEN VETERANS CLINICAL SERVICE (WVCS) (FOR MODELS 2 AND 3)) | RECEPTION AREA; 258 (WOMEN VETERANS CLINICAL SERVICE (WVCS) (FOR MODELS 2 AND 3)) | IMAGING WOMEN HEALTH CENTER (WHC) (MODEL 3 ONLY) PATIENT AREA; 266 (HUMAN RESOURCES MANAGEMENT) | RECEPTION AREA; 268 (PHARMACY SERVICE) | OUTPATIENT PHARMACY PUBLIC AREA; 268 (PHARMACY SERVICE) | PHARMACY SERVICE STAFF AND ADMINISTRATIVE AREA; 268 (PHARMACY SERVICE) | MEDICATION CONSULTATION SERVICES; 269 (RECREATION THERAPY SERVICE) | RECEPTION AREA; 269 (RECREATION THERAPY SERVICE) | SELF-DIRECTED THERAPY AREA; 269 (RECREATION THERAPY SERVICE) | AQUATIC THERAPY AREA; 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PMR SVC RECEPTION AREA; 277 (RADIATION THERAPY SERVICE) | RECEPTION AREA; 277 (RADIATION THERAPY SERVICE) | PATIENT AREA; 277 (RADIATION THERAPY SERVICE) | STAFF AND ADMINISTRATIVE AREA; 280 (SERVICE ORGANIZATIONS) | RECEPTION AREA; 282 (SOCIAL WORK SERVICE) | RECEPTION AREA; 282 (SOCIAL WORK SERVICE) | STAFF AND ADMINISTRATIVE AREA; 284 (LOGISTICS SERVICE) | STAFF AND ADMINISTRATIVE AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR RECEPTION AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR PRE-OPERATIVE ASSESSMENT UNIT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) RECEPTION AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) PRE-PROCEDURE ASSESSMENT UNIT AREA; 287 (GASTROINTESTINAL / ENDOSCOPY SERVICE) | RECEPTION AREA; 287 (GASTROINTESTINAL / ENDOSCOPY SERVICE) | STAFF AND ADMINISTRATIVE AREA; 295 (IMAGING SERVICES) | IMAGING SERVICES RECEPTION AREA; 308 (PROSTHETICS AND SENSORY AIDS SERVICE) | RECEPTION AREA; 316 (DIALYSIS CENTER) | RECEPTION AREA; 316 (DIALYSIS CENTER) | STAFF AND ADMINISTRATIVE AREA; 402 (EDUCATIONAL FACILITIES) | STAFF AND ADMINISTRATIVE AREA; 402 (EDUCATIONAL FACILITIES) | NURSING EDUCATION AND TRAINING AREA; 406 (ENVIRONMENTAL MANAGEMENT SERVICE (EMS) ADMINISTRATION) | STAFF AND ADMINISTRATIVE AREA"
"CI064","1","1","1","295 (IMAGING SERVICES)","ULTRASOUND AREA","295 (IMAGING SERVICES) | ULTRASOUND AREA"
"CI045","1","1","1","295 (IMAGING SERVICES)","GENERAL RADIOLOGY AREA","295 (IMAGING SERVICES) | GENERAL RADIOLOGY AREA"
"CI124","1","1","1","295 (IMAGING SERVICES)","MAGNETIC RESONANCE IMAGING (MRI) AREA","295 (IMAGING SERVICES) | MAGNETIC RESONANCE IMAGING (MRI) AREA"
"CPR36","1","1","1","308 (PROSTHETICS AND SENSORY AIDS SERVICE)","SUPPORT AREA","308 (PROSTHETICS AND SENSORY AIDS SERVICE) | SUPPORT AREA"
"SB773","9","5","7","218 (VETERANS ASSISTANCE UNIT); 266 (HUMAN RESOURCES MANAGEMENT); 278 (RESEARCH AND DEVELOPMENT (R&D)); 290 (VOLUNTARY SERVICE); 408 (ENVIRONMENTAL MANAGEMENT SERVICE (EMS) LAUNDRY AND LINEN OPERATION)","SUPPORT AREA; BLR&D SERVICE STAFF AREA; RR&D SERVICE STAFF AREA; CSR&D SERVICE STAFF AREA; HSR&D SERVICE STAFF AREA; R&D STAFF AND ADMINISTRATIVE AREA; STAFF AND ADMINISTRATIVE AREA","218 (VETERANS ASSISTANCE UNIT) | SUPPORT AREA; 266 (HUMAN RESOURCES MANAGEMENT) | SUPPORT AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | BLR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | RR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | CSR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | HSR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | R&D STAFF AND ADMINISTRATIVE AREA; 290 (VOLUNTARY SERVICE) | SUPPORT AREA; 408 (ENVIRONMENTAL MANAGEMENT SERVICE (EMS) LAUNDRY AND LINEN OPERATION) | STAFF AND ADMINISTRATIVE AREA"
"SB426","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"SB631","1","1","1","284 (LOGISTICS SERVICE)","WAREHOUSE AREA","284 (LOGISTICS SERVICE) | WAREHOUSE AREA"
"CDL31","1","1","1","316 (DIALYSIS CENTER)","SUPPORT AREA","316 (DIALYSIS CENTER) | SUPPORT AREA"
"OSC44","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER OUTPATIENT KINESIOTHERAPY (OP-KT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER OUTPATIENT KINESIOTHERAPY (OP-KT) AREA"
"OSC65","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER OUTPATIENT ACTIVITIES OF DAILY LIVING (OP-ADL) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER OUTPATIENT ACTIVITIES OF DAILY LIVING (OP-ADL) AREA"
"CRT61","1","1","1","277 (RADIATION THERAPY SERVICE)","SUPPORT AREA","277 (RADIATION THERAPY SERVICE) | SUPPORT AREA"
"CI012","1","1","1","295 (IMAGING SERVICES)","GENERAL RADIOLOGY AREA","295 (IMAGING SERVICES) | GENERAL RADIOLOGY AREA"
"RPT43","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC RESIDENT CARE UNIT THERAPY AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC RESIDENT CARE UNIT THERAPY AREA"
"CFR01","4","1","4","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3; STAFF SUPPORT AREA","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 1; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 2; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATIENT ALIGNED CARE TEAM (PACT) CLINIC 3; 263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | STAFF SUPPORT AREA"
"SC571","1","1","1","400 (LIBRARY SERVICE)","PATIENT EDUCATION RESOURCE CENTER (PERC)","400 (LIBRARY SERVICE) | PATIENT EDUCATION RESOURCE CENTER (PERC)"
"SS141","1","1","1","402 (EDUCATIONAL FACILITIES)","EDUCATION AUDITORIUM AREA","402 (EDUCATIONAL FACILITIES) | EDUCATION AUDITORIUM AREA"
"SV441","1","1","1","268 (PHARMACY SERVICE)","OUTPATIENT PHARMACY WORK AREA","268 (PHARMACY SERVICE) | OUTPATIENT PHARMACY WORK AREA"
"PHOW1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PHARMACY SERVICE","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PHARMACY SERVICE"
"SB776","3","2","3","246 (HEALTH ADMINISTRATION SERVICE); 282 (SOCIAL WORK SERVICE)","HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); FEE SERVICES (FS) SECTION; STAFF AND ADMINISTRATIVE AREA","246 (HEALTH ADMINISTRATION SERVICE) | HEALTH BENEFITS SECTION: CENTRALIZED REGISTRATION UNIT (CRU); 246 (HEALTH ADMINISTRATION SERVICE) | FEE SERVICES (FS) SECTION; 282 (SOCIAL WORK SERVICE) | STAFF AND ADMINISTRATIVE AREA"
"SB541","6","5","5","222 (DENTAL SERVICE); 256 (EMERGENCY DEPARTMENT (ED)); 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE); 284 (LOGISTICS SERVICE); 286 (SURGICAL / ENDOVASCULAR SERVICES)","SUPPORT AREA; PMR SVC SUPPORT AREA; LOADING DOCK AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR SUPPORT AREA; AMBULATORY SURGERY CENTER (ASC) SUPPORT AREA","222 (DENTAL SERVICE) | SUPPORT AREA; 256 (EMERGENCY DEPARTMENT (ED)) | SUPPORT AREA; 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PMR SVC SUPPORT AREA; 284 (LOGISTICS SERVICE) | LOADING DOCK AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR SUPPORT AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) SUPPORT AREA"
"CT048","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","PHYSICAL THERAPY (PT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PHYSICAL THERAPY (PT) AREA"
"CEY74","1","1","1","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES)","OPTOMETRY SERVICE SUPPORT AREA","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPTOMETRY SERVICE SUPPORT AREA"
"OSC72","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI SPOKE AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI SPOKE AREA"
"SC715","4","1","4","278 (RESEARCH AND DEVELOPMENT (R&D))","BLR&D SERVICE SUPPORT AREA; RR&D SERVICE STAFF AREA; CSR&D SERVICE STAFF AREA; HSR&D SERVICE STAFF AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | BLR&D SERVICE SUPPORT AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | RR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | CSR&D SERVICE STAFF AREA; 278 (RESEARCH AND DEVELOPMENT (R&D)) | HSR&D SERVICE STAFF AREA"
"CDL81","1","1","1","316 (DIALYSIS CENTER)","SUPPORT AREA","316 (DIALYSIS CENTER) | SUPPORT AREA"
"CWV16","1","1","1","258 (WOMEN VETERANS CLINICAL SERVICE (WVCS) (FOR MODELS 2 AND 3))","PATIENT AREA","258 (WOMEN VETERANS CLINICAL SERVICE (WVCS) (FOR MODELS 2 AND 3)) | PATIENT AREA"
"SB565","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","R&D SUPPORT AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | R&D SUPPORT AREA"
"CEY48","1","1","1","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES)","OPHTHALMOLOGY SERVICE SUPPORT AREA","233 (EYE CLINIC: OPHTHALMOLOGY AND OPTOMETRY SERVICES) | OPHTHALMOLOGY SERVICE SUPPORT AREA"
"TNPM1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","LOBBY / RECEPTION AREA","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | LOBBY / RECEPTION AREA"
"SB741","1","1","1","256 (EMERGENCY DEPARTMENT (ED))","PATIENT ASSESSMENT AREA","256 (EMERGENCY DEPARTMENT (ED)) | PATIENT ASSESSMENT AREA"
"MRPA1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PROSTHETICS AND SENSORY AIDS CLINIC","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PROSTHETICS AND SENSORY AIDS CLINIC"
"SC771","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","VMU ANIMAL AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | VMU ANIMAL AREA"
"SC617","1","1","1","248 (MEDICAL MEDIA SERVICE)","ILLUSTRATION SERVICE PRODUCTION AREA","248 (MEDICAL MEDIA SERVICE) | ILLUSTRATION SERVICE PRODUCTION AREA"
"SC005","2","2","1","256 (EMERGENCY DEPARTMENT (ED)); 257 (URGENT CARE)","RECEPTION / PUBLIC AREA","256 (EMERGENCY DEPARTMENT (ED)) | RECEPTION / PUBLIC AREA; 257 (URGENT CARE) | RECEPTION / PUBLIC AREA"
"ISC83","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE / OUTPATIENT ACTIVITIES OF DAILY LIVING (AC/OP-ADL) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE / OUTPATIENT ACTIVITIES OF DAILY LIVING (AC/OP-ADL) AREA"
"SB375","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"CT051","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","KINESIOTHERAPY (KT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | KINESIOTHERAPY (KT) AREA"
"SV392","1","1","1","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU))","RESIDENT NUTRITION AND FOOD SERVICE AREA","312 (MENTAL HEALTH RESIDENT CARE UNIT (MH RCU)) | RESIDENT NUTRITION AND FOOD SERVICE AREA"
"TPSP1","1","1","1","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM)","PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE","263 (COMMUNITY BASED OUTPATIENT CLINIC (PACT) INTERIM) | PATHOLOGY AND LABORATORY MEDICINE (PLM) SERVICE"
"CPR01","1","1","1","308 (PROSTHETICS AND SENSORY AIDS SERVICE)","PATIENT AREA","308 (PROSTHETICS AND SENSORY AIDS SERVICE) | PATIENT AREA"
"CPL11","1","1","1","212 (PULMONARY MEDICINE SERVICE)","BRONCHOSCOPY PATIENT AREA","212 (PULMONARY MEDICINE SERVICE) | BRONCHOSCOPY PATIENT AREA"
"CPL32","1","1","1","212 (PULMONARY MEDICINE SERVICE)","PREP AND RECOVERY PATIENT AREA","212 (PULMONARY MEDICINE SERVICE) | PREP AND RECOVERY PATIENT AREA"
"CRT08","1","1","1","277 (RADIATION THERAPY SERVICE)","PATIENT AREA","277 (RADIATION THERAPY SERVICE) | PATIENT AREA"
"SV631","1","1","1","206 (VETERANS CANTEEN SERVICE (VCS))","BARBER / BEAUTY SHOP","206 (VETERANS CANTEEN SERVICE (VCS)) | BARBER / BEAUTY SHOP"
"CDS94","1","1","1","222 (DENTAL SERVICE)","SUPPORT AREA","222 (DENTAL SERVICE) | SUPPORT AREA"
"RPT31","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC RESIDENT CARE UNIT RESIDENT AND FAMILY SUPPORT AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC RESIDENT CARE UNIT RESIDENT AND FAMILY SUPPORT AREA"
"SB157","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA"
"SC823","1","1","1","278 (RESEARCH AND DEVELOPMENT (R&D))","R&D SUPPORT AREA","278 (RESEARCH AND DEVELOPMENT (R&D)) | R&D SUPPORT AREA"
"SB226","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER SUPPORT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER SUPPORT AREA"
"SB351","1","1","1","230 (ENGINEERING SERVICE)","SHOP AREA","230 (ENGINEERING SERVICE) | SHOP AREA"
"SB166","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER AQUATIC THERAPY (AT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER AQUATIC THERAPY (AT) AREA"
"ISC51","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE / OUTPATIENT PHYSICAL THERAPY (AC/OP-PT) AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE / OUTPATIENT PHYSICAL THERAPY (AC/OP-PT) AREA"
"SB185","9","5","8","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)); 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE); 279 (POLICE SERVICE); 285 (STERILE PROCESSING SERVICE); 286 (SURGICAL / ENDOVASCULAR SERVICES)","SCI/D CENTER ACUTE CARE (AC) STAFF AND ADMINISTRATIVE AREA; SCI/D CENTER LONG TERM CARE (LTC) STAFF AND ADMINISTRATIVE AREA; SCI/D CENTER OUTPATIENT (OP) STAFF AND ADMINISTRATIVE AREA; SCI/D CENTER AQUATIC THERAPY (AT) AREA; AQUATIC THERAPY (AT) AREA; STAFF AND ADMINISTRATIVE AREA; INPATIENT (IP) SURGICAL / ENDOVASCULAR STAFF AND ADMINISTRATIVE AREA; AMBULATORY SURGERY CENTER (ASC) STAFF AND ADMINISTRATIVE AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE (AC) STAFF AND ADMINISTRATIVE AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER LONG TERM CARE (LTC) STAFF AND ADMINISTRATIVE AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER OUTPATIENT (OP) STAFF AND ADMINISTRATIVE AREA; 104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER AQUATIC THERAPY (AT) AREA; 270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | AQUATIC THERAPY (AT) AREA; 279 (POLICE SERVICE) | STAFF AND ADMINISTRATIVE AREA; 285 (STERILE PROCESSING SERVICE) | STAFF AND ADMINISTRATIVE AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | INPATIENT (IP) SURGICAL / ENDOVASCULAR STAFF AND ADMINISTRATIVE AREA; 286 (SURGICAL / ENDOVASCULAR SERVICES) | AMBULATORY SURGERY CENTER (ASC) STAFF AND ADMINISTRATIVE AREA"
"CED58","1","1","1","256 (EMERGENCY DEPARTMENT (ED))","AMBULANCE / EMS AREA","256 (EMERGENCY DEPARTMENT (ED)) | AMBULANCE / EMS AREA"
"CT037","1","1","1","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE)","PHYSICAL THERAPY (PT) AREA","270 (PHYSICAL MEDICINE AND REHABILITATION SERVICE) | PHYSICAL THERAPY (PT) AREA"
"SC861","1","1","1","285 (STERILE PROCESSING SERVICE)","DECONTAMINATION AREA","285 (STERILE PROCESSING SERVICE) | DECONTAMINATION AREA"
"SB701","1","1","1","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU))","SUPPORT AREA","102 (INTENSIVE CARE PATIENT CARE UNIT (IC PCU)) | SUPPORT AREA"
"ISC13","1","1","1","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D))","SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) SUPPORT AREA","104 (SPINAL CORD INJURY / DISORDERS CENTER (SCI/D)) | SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) SUPPORT AREA"
"SV211","1","1","1","111 (POLYTRAUMA REHABILITATION CENTER (PRC))","PRC PATIENT CARE UNIT PATIENT AND FAMILY AREA","111 (POLYTRAUMA REHABILITATION CENTER (PRC)) | PRC PATIENT CARE UNIT PATIENT AND FAMILY AREA"
"SS121","1","1","1","402 (EDUCATIONAL FACILITIES)","EDUCATION AUDITORIUM AREA","402 (EDUCATIONAL FACILITIES) | EDUCATION AUDITORIUM AREA"
