Chapter	FA Number	Functional Area	VARF Code	Legacy Code
400	5	HEALTH SCIENCES LIBRARY CIRCULATION AREA	HEALTH SCIENCES LIBRARY CIRCULATION AREA	EQUIP_FA
400	6	HEALTH SCIENCES LIBRARY SHELVING AREA	HEALTH SCIENCES LIBRARY SHELVING AREA	EQUIP_FA
400	7	SUPPORT AREA	SUPPORT AREA	EQUIP_FA
402	4	EDUCATION LABORATORY AREA	EDUCATION LABORATORY AREA	EQUIP_FA
410	1	LOCKER AREA	LOCKER AREA	EQUIP_FA
410	2	LOUNGE AREA	LOUNGE AREA	EQUIP_FA
410	3	TOILET AND SHOWER AREA	TOILET AND SHOWER AREA	EQUIP_FA
420	4	RECEPTION AREA	RECEPTION AREA	EQUIP_FA
420	5	SUPPORT AREA	SUPPORT AREA	EQUIP_FA
2701PMR Svc Range CalculationSC133SC133
2701PMR Svc Range CalculationSC134SC134
2701PMR Svc Range CalculationSC135SC135
2701PMR Svc Range CalculationSC136SC136
2701PMR Svc Range CalculationSC137SC137
2701PMR Svc Range CalculationSC138SC138
2701PMR Svc Range CalculationSC139SC139
2702PMR Svc Reception AreaSB003SB003
2702PMR Svc Reception AreaSB051SB051
2702PMR Svc Reception AreaSC165SC165
2702PMR Svc Reception AreaSC183SC183
2702PMR Svc Reception AreaSS218SS218
2702PMR Svc Reception AreaSB202SB202
2702PMR Svc Reception AreaSB203SB203
2702PMR Svc Reception AreaSB136SB136
2702PMR Svc Reception AreaSB262SB262
2702PMR Svc Reception AreaSB122SB122
2703PMR Svc Common Patient AreaSB071SB071
2703PMR Svc Common Patient AreaSC066SC066
2703PMR Svc Common Patient AreaSC165SC165
2703PMR Svc Common Patient AreaCT011CT011
2703PMR Svc Common Patient AreaCT012CT012
2703PMR Svc Common Patient AreaCT013CT013
2703PMR Svc Common Patient AreaCT014CT014
2703PMR Svc Common Patient AreaCT015CT015
2703PMR Svc Common Patient AreaCT018CT018
2703PMR Svc Common Patient AreaSB201SB201
2703PMR Svc Common Patient AreaCT019CT019
2703PMR Svc Common Patient AreaCT021CT021
2703PMR Svc Common Patient AreaSC267SC267
2703PMR Svc Common Patient AreaSB163SB163
2703PMR Svc Common Patient AreaSB139SB139
2703PMR Svc Common Patient AreaCT024CT024
2703PMR Svc Common Patient AreaCT025CT025
2703PMR Svc Common Patient AreaCT026CT026
2703PMR Svc Common Patient AreaCT027CT027
2703PMR Svc Common Patient AreaSV581SV581
2703PMR Svc Common Patient AreaSV583SV583
2704PMR Svc Common Clinical Staff AreaSC243SC243
2704PMR Svc Common Clinical Staff AreaCT028CT028
2704PMR Svc Common Clinical Staff AreaSS204SS204
2704PMR Svc Common Clinical Staff AreaSC249SC249
2704PMR Svc Common Clinical Staff AreaSC253SC253
2704PMR Svc Common Clinical Staff AreaSS272SS272
2704PMR Svc Common Clinical Staff AreaSB191SB191
270	1	PMR Svc Range Calculation	SC133	SC133
270	1	PMR Svc Range Calculation	SC134	SC134
270	1	PMR Svc Range Calculation	SC135	SC135
270	1	PMR Svc Range Calculation	SC136	SC136
270	1	PMR Svc Range Calculation	SC137	SC137
270	1	PMR Svc Range Calculation	SC138	SC138
270	1	PMR Svc Range Calculation	SC139	SC139
270	2	PMR Svc Reception Area	SB003	SB003
270	2	PMR Svc Reception Area	SB051	SB051
270	2	PMR Svc Reception Area	SC165	SC165
270	2	PMR Svc Reception Area	SC183	SC183
270	2	PMR Svc Reception Area	SS218	SS218
270	2	PMR Svc Reception Area	SB202	SB202
270	2	PMR Svc Reception Area	SB247	SB247
270	2	PMR Svc Reception Area	SB191	SB191
270	2	PMR Svc Reception Area	SB148	SB148
270	2	PMR Svc Reception Area	SB173	SB173
270	3	PMR Svc Common Patient Area	SC186	SC186
270	3	PMR Svc Common Patient Area	CT009	CT009
270	3	PMR Svc Common Patient Area	SB701	SB701
270	3	PMR Svc Common Patient Area	SB702	SB702
270	3	PMR Svc Common Patient Area	SB703	SB703
270	3	PMR Svc Common Patient Area	SB704	SB704
270	3	PMR Svc Common Patient Area	SB705	SB705
270	3	PMR Svc Common Patient Area	SB706	SB706
270	3	PMR Svc Common Patient Area	SB708	SB708
270	3	PMR Svc Common Patient Area	SB709	SB709
270	3	PMR Svc Common Patient Area	SB710	SB710
270	3	PMR Svc Common Patient Area	SB711	SB711
270	3	PMR Svc Common Patient Area	SB041	SB041
270	3	PMR Svc Common Patient Area	SB019	SB019
270	3	PMR Svc Common Patient Area	SB017	SB017
270	3	PMR Svc Common Patient Area	SB018	SB018
270	3	PMR Svc Common Patient Area	SB013	SB013
270	3	PMR Svc Common Patient Area	SB707	SB707
270	3	PMR Svc Common Patient Area	SB025	SB025
270	3	PMR Svc Common Patient Area	SB712	SB712
270	3	PMR Svc Common Patient Area	SB024	SB024
270	4	PMR Svc Common Clinical Staff Area	SC176	SC176
270	4	PMR Svc Common Clinical Staff Area	SC148	SC148
270	4	PMR Svc Common Clinical Staff Area	SC175	SC175
270	4	PMR Svc Common Clinical Staff Area	SB188	SB188
270	4	PMR Svc Common Clinical Staff Area	SB546	SB546
270	4	PMR Svc Common Clinical Staff Area	SB280	SB280
270	4	PMR Svc Common Clinical Staff Area	SB237	SB237
270	5	Physical Therapy (PT) Area	CT001	CT001
270	5	Physical Therapy (PT) Area	CT002	CT002
270	5	Physical Therapy (PT) Area	CT003	CT003
270	5	Physical Therapy (PT) Area	CT004	CT004
270	5	Physical Therapy (PT) Area	CT007	CT007
270	5	Physical Therapy (PT) Area	CT017	CT017
270	5	Physical Therapy (PT) Area	CT018	CT018
270	5	Physical Therapy (PT) Area	CT040	CT040
270	5	Physical Therapy (PT) Area	CT048	CT048
270	5	Physical Therapy (PT) Area	CT044	CT044
270	5	Physical Therapy (PT) Area	CT049	CT049
270	5	Physical Therapy (PT) Area	CT046	CT046
270	5	Physical Therapy (PT) Area	CT045	CT045
270	5	Physical Therapy (PT) Area	CT047	CT047
270	5	Physical Therapy (PT) Area	SS232	SS232
270	5	Physical Therapy (PT) Area	SB188	SB188
270	5	Physical Therapy (PT) Area	SB191	SB191
270	5	Physical Therapy (PT) Area	SB280	SB280
270	5	Physical Therapy (PT) Area	SB237	SB237
270	6	Kinesiotherapy (KT) Area	CT060	CT060
270	6	Kinesiotherapy (KT) Area	CT061	CT061
270	6	Kinesiotherapy (KT) Area	CT062	CT062
270	6	Kinesiotherapy (KT) Area	CT063	CT063
270	6	Kinesiotherapy (KT) Area	CT064	CT064
270	6	Kinesiotherapy (KT) Area	CT065	CT065
270	6	Kinesiotherapy (KT) Area	CT069	CT069
270	6	Kinesiotherapy (KT) Area	CT070	CT070
270	6	Kinesiotherapy (KT) Area	CT071	CT071
270	6	Kinesiotherapy (KT) Area	CT072	CT072
270	6	Kinesiotherapy (KT) Area	CT073	CT073
270	6	Kinesiotherapy (KT) Area	CT074	CT074
270	6	Kinesiotherapy (KT) Area	CT075	CT075
270	6	Kinesiotherapy (KT) Area	SS232	SS232
270	6	Kinesiotherapy (KT) Area	SB188	SB188
270	6	Kinesiotherapy (KT) Area	SB191	SB191
270	6	Kinesiotherapy (KT) Area	SB280	SB280
270	6	Kinesiotherapy (KT) Area	SB237	SB237
270	7	Occupational Therapy (OT) Area	CT101	CT101
270	7	Occupational Therapy (OT) Area	CT102	CT102
270	7	Occupational Therapy (OT) Area	CT103	CT103
270	7	Occupational Therapy (OT) Area	CT104	CT104
270	7	Occupational Therapy (OT) Area	CT105	CT105
270	7	Occupational Therapy (OT) Area	CT106	CT106
270	7	Occupational Therapy (OT) Area	CT107	CT107
270	7	Occupational Therapy (OT) Area	CT108	CT108
270	7	Occupational Therapy (OT) Area	CT109	CT109
270	7	Occupational Therapy (OT) Area	CT111	CT111
270	7	Occupational Therapy (OT) Area	CT112	CT112
270	7	Occupational Therapy (OT) Area	CT113	CT113
270	7	Occupational Therapy (OT) Area	CT114	CT114
270	7	Occupational Therapy (OT) Area	CT115	CT115
270	7	Occupational Therapy (OT) Area	CT116	CT116
270	7	Occupational Therapy (OT) Area	CT117	CT117
270	7	Occupational Therapy (OT) Area	CT118	CT118
270	7	Occupational Therapy (OT) Area	CT119	CT119
270	7	Occupational Therapy (OT) Area	CT120	CT120
270	7	Occupational Therapy (OT) Area	CT121	CT121
270	7	Occupational Therapy (OT) Area	SS232	SS232
270	7	Occupational Therapy (OT) Area	SB188	SB188
270	7	Occupational Therapy (OT) Area	SB191	SB191
270	7	Occupational Therapy (OT) Area	SB280	SB280
270	7	Occupational Therapy (OT) Area	SB237	SB237
270	8	Assistive Technology (ATech) Area	CT140	CT140
270	8	Assistive Technology (ATech) Area	CT142	CT142
270	8	Assistive Technology (ATech) Area	CT143	CT143
270	8	Assistive Technology (ATech) Area	CT144	CT144
270	8	Assistive Technology (ATech) Area	CT145	CT145
270	8	Assistive Technology (ATech) Area	CT146	CT146
270	8	Assistive Technology (ATech) Area	CT147	CT147
270	8	Assistive Technology (ATech) Area	CT148	CT148
270	8	Assistive Technology (ATech) Area	CT149	CT149
270	8	Assistive Technology (ATech) Area	CT150	CT150
270	8	Assistive Technology (ATech) Area	CT151	CT151
270	8	Assistive Technology (ATech) Area	CT152	CT152
270	8	Assistive Technology (ATech) Area	SS232	SS232
270	8	Assistive Technology (ATech) Area	SB188	SB188
270	8	Assistive Technology (ATech) Area	SB191	SB191
270	8	Assistive Technology (ATech) Area	SB280	SB280
270	8	Assistive Technology (ATech) Area	SB237	SB237
270	9	Chiropractic Care (CC) Area	CT160	CT160
270	9	Chiropractic Care (CC) Area	CT161	CT161
270	9	Chiropractic Care (CC) Area	CT162	CT162
270	9	Chiropractic Care (CC) Area	SS232	SS232
270	9	Chiropractic Care (CC) Area	SB280	SB280
270	10	Driver Training (DT) Area	CT180	CT180
270	10	Driver Training (DT) Area	CT181	CT181
270	10	Driver Training (DT) Area	CT182	CT182
270	10	Driver Training (DT) Area	CT183	CT183
270	10	Driver Training (DT) Area	CT184	CT184
270	10	Driver Training (DT) Area	SB280	SB280
270	11	Aquatic Therapy (AT) Area	CT190	CT190
270	11	Aquatic Therapy (AT) Area	CT191	CT191
270	11	Aquatic Therapy (AT) Area	CT192	CT192
270	11	Aquatic Therapy (AT) Area	CT193	CT193
270	11	Aquatic Therapy (AT) Area	CT194	CT194
270	11	Aquatic Therapy (AT) Area	CT195	CT195
270	11	Aquatic Therapy (AT) Area	CT196	CT196
270	11	Aquatic Therapy (AT) Area	CT197	CT197
270	11	Aquatic Therapy (AT) Area	CT198	CT198
270	11	Aquatic Therapy (AT) Area	CT199	CT199
270	11	Aquatic Therapy (AT) Area	SB721	SB721
270	11	Aquatic Therapy (AT) Area	SB722	SB722
270	11	Aquatic Therapy (AT) Area	SB723	SB723
270	11	Aquatic Therapy (AT) Area	SB724	SB724
270	11	Aquatic Therapy (AT) Area	SB725	SB725
270	11	Aquatic Therapy (AT) Area	SB726	SB726
270	11	Aquatic Therapy (AT) Area	SB727	SB727
270	11	Aquatic Therapy (AT) Area	SB728	SB728
270	11	Aquatic Therapy (AT) Area	SB731	SB731
270	11	Aquatic Therapy (AT) Area	SB732	SB732
270	11	Aquatic Therapy (AT) Area	SB733	SB733
270	11	Aquatic Therapy (AT) Area	SB734	SB734
270	11	Aquatic Therapy (AT) Area	SB735	SB735
270	11	Aquatic Therapy (AT) Area	SB736	SB736
270	11	Aquatic Therapy (AT) Area	SB737	SB737
270	11	Aquatic Therapy (AT) Area	SB738	SB738
270	11	Aquatic Therapy (AT) Area	SB280	SB280
270	11	Aquatic Therapy (AT) Area	SB237	SB237
270	12	PMR Svc Wheelchair Clinic Area	CT201	CT201
270	12	PMR Svc Wheelchair Clinic Area	CT202	CT202
270	12	PMR Svc Wheelchair Clinic Area	CT203	CT203
270	12	PMR Svc Wheelchair Clinic Area	CT204	CT204
270	12	PMR Svc Wheelchair Clinic Area	CT205	CT205
270	13	PMR Svc Support Area	CT207	CT207
270	13	PMR Svc Support Area	SB743	SB743
270	13	PMR Svc Support Area	SB737	SB737
270	13	PMR Svc Support Area	SC452	SC452
270	13	PMR Svc Support Area	SC471	SC471
270	13	PMR Svc Support Area	CT211	CT211
270	13	PMR Svc Support Area	SB280	SB280
270	13	PMR Svc Support Area	SB541	SB541
270	13	PMR Svc Support Area	SB551	SB551
270	13	PMR Svc Support Area	SB244	SB244
270	14	PMR Svc Staff and Administrative Area	SS222	SS222
270	14	PMR Svc Staff and Administrative Area	SS218	SS218
270	14	PMR Svc Staff and Administrative Area	SS204	SS204
270	14	PMR Svc Staff and Administrative Area	SS101	SS101
270	14	PMR Svc Staff and Administrative Area	SS272	SS272
270	14	PMR Svc Staff and Administrative Area	SS262	SS262
270	14	PMR Svc Staff and Administrative Area	SS232	SS232
270	14	PMR Svc Staff and Administrative Area	SS241	SS241
270	14	PMR Svc Staff and Administrative Area	SB191	SB191
270	14	PMR Svc Staff and Administrative Area	SB173	SB173
270	14	PMR Svc Staff and Administrative Area	SB184	SB184
270	15	PMR Svc Education Area	SS111	SS111
270	2	PMR Svc Reception Area	PMR SVC RECEPTION AREA	
270	3	PMR Svc Common Patient Area	PMR SVC COMMON PATIENT AREA	
270	4	PMR Svc Common Clinical Staff Area	PMR SVC COMMON CLINICAL STAFF AREA	
270	5	Physical Therapy (PT) Area	PHYSICAL THERAPY (PT) AREA	
270	6	Kinesiotherapy (KT) Area	KINESIOTHERAPY (KT) AREA	
270	7	Occupational Therapy (OT) Area	OCCUPATIONAL THERAPY (OT) AREA	
270	8	Assistive Technology (ATech) Area	ASSISTIVE TECHNOLOGY (ATECH) AREA	
270	9	Chiropractic Care (CC) Area	CHIROPRACTIC CARE (CC) AREA	
270	10	Driver Training (DT) Area	DRIVER TRAINING (DT) AREA	
270	11	Aquatic Therapy (AT) Area	AQUATIC THERAPY (AT) AREA	
270	12	PMR Svc Wheelchair Clinic Area	PMR SVC WHEELCHAIR CLINIC AREA	
270	13	PMR Svc Support Area	PMR SVC SUPPORT AREA	
270	14	PMR Svc Staff and Administrative Area	PMR SVC STAFF AND ADMINISTRATIVE AREA	
270	15	PMR Svc Education Area	PMR SVC EDUCATION AREA	
270	2	PMR Svc Reception Area	PMR SVC RECEPTION AREA	
270	3	PMR Svc Common Patient Area	PMR SVC COMMON PATIENT AREA	
270	4	PMR Svc Common Clinical Staff Area	PMR SVC COMMON CLINICAL STAFF AREA	
270	5	Physical Therapy (PT) Area	PHYSICAL THERAPY (PT) AREA	
270	6	Kinesiotherapy (KT) Area	KINESIOTHERAPY (KT) AREA	
270	7	Occupational Therapy (OT) Area	OCCUPATIONAL THERAPY (OT) AREA	
270	8	Assistive Technology (ATech) Area	ASSISTIVE TECHNOLOGY (ATECH) AREA	
270	9	Chiropractic Care (CC) Area	CHIROPRACTIC CARE (CC) AREA	
270	10	Driver Training (DT) Area	DRIVER TRAINING (DT) AREA	
270	11	Aquatic Therapy (AT) Area	AQUATIC THERAPY (AT) AREA	
270	12	PMR Svc Wheelchair Clinic Area	PMR SVC WHEELCHAIR CLINIC AREA	
270	13	PMR Svc Support Area	PMR SVC SUPPORT AREA	
270	14	PMR Svc Staff and Administrative Area	PMR SVC STAFF AND ADMINISTRATIVE AREA	
270	15	PMR Svc Education Area	PMR SVC EDUCATION AREA	
