Chapter	FA Number	FA Name	Room ID	Room Code	Room Name	Floor	Base	Wall	Wain	Ceiling	Door	Hardware
262	8	Hospital Based Home Care (HBHC) Area	2873	OFA07	Workstation, Secretary and Records	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	8	Hospital Based Home Care (HBHC) Area	2874	OFDC2	Interview Room	m:CPT [6]	"m:PRB h:4"""	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G
262	8	Hospital Based Home Care (HBHC) Area	2875	OFA07	Workstation, Social Worker	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -263 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
262	8	Hospital Based Home Care (HBHC) Area	2876	OFA07	Workstation, Public Health Nurse	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	8	Hospital Based Home Care (HBHC) Area	2877	CRA01	Conference Room, HBHC Team	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:4E
262	9	Support Area	2878	SRE01	Storage	m:VT	"m:RB h:4"""	"m:GWB f:P m:RWC h:4'-0"""		m:AT	m:Wood t:11 dg:F s:V	hw:5B
262	9	Support Area	2879	UCCL1	Utility Room, Clean	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3C
262	9	Support Area	2880	USCL1	Utility Room, Soiled	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT [9] f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3C
262	9	Support Area	2881	SRE01	Storage, Equipment	m:VT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:11 dg:F s:V	hw:5B
262	9	Support Area	2882	RCA01	Alcove, Crash Cart	m:LVT	"m:RB h:4"""	"m:GWB [54] f:SC m:RWC h:4'-0"""			m:AT f:SP t:OPEN	hw:N/A
262	9	Support Area	2883	SRLW1	Alcove, Stretcher / Wheelchair	m:LVT	"m:RB h:4"""	"m:GWB [54] f:SC m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
262	9	Support Area	2884	JANC1	Housekeeping Aides Closet (HAC)	"m:QT m:QT [7] h:4"""		m:GWB f:SC	"m:CT [7] h:4'-0"""	m:AT f:SP	m:Wood t:1 s:U	hw:5D
262	9	Support Area	2885	RPR01	Copier Room	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:3 dg:T s:U	hw:4J
262	9	Support Area	2886	SRS01	Storage, Forms / Literature	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:3 dg:T s:U	hw:4E SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -264 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
262	10	Staff and Administrative Area	2887	OFA09	Office, Ambulatory Care ACOS	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G
262	10	Staff and Administrative Area	2888	SEC01	Secretary / Waiting	m:CPT [6]	"m:RB h:4"""	m:GWB [5] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2889	OFA09	Office, Ambulatory Care Administrative Assistant to ACOS [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2890	OFA07	Workstation, Ambulatory Care Coordinator	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2891	OFA07	Office, Ambulatory Care Nursing Supervisor [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2892	OFA09	Office, Ambulatory Care Nursing Supervisor [3]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2893	OFA09	Office, Chief MAS for Ambulatory Care [3]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2894	OFA09	Office, Clinic Section Chief [3]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2895	OFA07	Workstation, Ambulatory Care Physician / Provider	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2896	OFA07	Workstation, Advice Nurse	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2897	OFDC1	Office, Counselor [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -265 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
262	10	Staff and Administrative Area	2898	OFA07	Workstation, Professional	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2899	OFDC2	Interview Room	m:CPT [6]	"m:PRB h:4"""	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:S	hw:3G
262	10	Staff and Administrative Area	2900	OFA09	Office, Head Nurse [2]	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:1 dg:T s:S	hw:3E
262	10	Staff and Administrative Area	2901	OFA07	Workstation, Administration	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2902	OFA07	Workstation, Clerical	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	10	Staff and Administrative Area	2903	WRTM2	Telemedicine Room	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3G
262	10	Staff and Administrative Area	2904	CRA01	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4E
262	10	Staff and Administrative Area	2905	SL001	Lounge, Staff	m:SVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 dg:T s:S	hw:SH-4
262	10	Staff and Administrative Area	2906	LR001	Locker Room, Staff	"m:PT m:PT h:4"""		m:GWB f:SC		m:AT	m:Wood t:1 s:S	hw:SH-4
262	10	Staff and Administrative Area	2907	TLTU1	Toilet, Staff	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:1 s:S	hw:2 [71]
262	11	Education Area	2908	OFA07	Workstation, Preceptor / Consult Room	m:CPT [6]	m:PRB [8]	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	11	Education Area	2909	OFA07	Workstation, Resident	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	11	Education Area	2910	OFA07	Workstation, Student	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
262	11	Education Area	2911	LIBB1	Library	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4E
262	11	Education Area	2912	CRA01	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64]f:P		m:AT	m:Wood t:19 dg:T s:U	hw:4E SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -267 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
264	1	Patient Aligned Care Team (PACT) Module Calculation	2913	CALC1	Number of PACT Modules							
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2914	WRC01	Waiting, Patient Aligned Care Team (PACT) Module	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 dg:T s:U	hw:4K
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2915	RECP1	Reception	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:1 s:S	hw:3E
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2916	RECP4	Kiosk, Patient Check-In	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [5] f:P			m:AT t:OPEN	hw:N/A
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2917	CLSC1	Workstation, Patient Education	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P			m:AT t:OPEN	hw:N/A
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2918	WRF01	Waiting, Family	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 s:U	hw:4K
264	2	Patient Aligned Care Team (PACT) Module Reception Area	2919	TLTU1	Toilet, General	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64]f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2920	PEHW1	Height / Weight Station	m:LVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:19 s:U	hw:3E SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -268 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 December 2018 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2921	EXPA1	Exam Room, Patient Aligned Care Team (PACT)	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT Sliding dr & hw set N/A		
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2922	EXW01	Exam Room, Women's Health	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT		
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2923	TLTU1	Toilet, Women's Health Exam Room Patient	"m:PT m:RES [74] m:PT [7]h:4"" m:RES [7]h:4"""		m:GWB [7, 64]f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2924	CLSC4	Shared Medical Appointment Room	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3E
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2925	SRSE1	Storage, Shared Medical Appointment	m:LVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:19 s:S	hw:3E
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2926	TRPR1	Procedure Room, General	"m:WSF m:WSF h:4"""		m:GWB f:SC		m:AT	m:Wood t:19 s:U	hw:1Q
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2927	TLTB1	Toilet, General Procedure Room	"m:PT m:RES [74] m:PT [7]h:4"" m:RES [7]h:4"""		m:GWB [7, 64]f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2928	OFDC2	Consult Room	m:CPT [6]	m:PRB [8]	m:GWB [5, 64]f:P		m:AT	m:Wood t:19 dg:T s:U	hw:3G
264	3	Patient Aligned Care Team (PACT) Module Patient Area	2929	TLTU1	Toilet, Patient	"m:PT m:RES [74] m:PT [7]h:4"" m:RES [7]h:4"""		m:GWB [7, 64]f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -269 Sliding dr & hw set N/A Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
264	4	Patient Aligned Care Team (PACT) Module Support Area	2930	RCA02	Alcove, Medication	m:LVT	"m:RB h:4"""	m:GWB [54] f:P			m:AT t:OPEN	hw:N/A
264	4	Patient Aligned Care Team (PACT) Module Support Area	2931	SRE01	Storage, Medical Equipment	m:VT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:11 s:V	hw:4F
264	4	Patient Aligned Care Team (PACT) Module Support Area	2932	UCCL1	Utility Room, Clean	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Wood t:11 ds:YES s:V	hw:SH3C
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2933	OFA07	Workstation, Teamlet	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P			m:AT t:OPEN	hw:N/A
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2934	WRTM2	Tele-Health Room	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3E
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2935	OFA07	Workstation, Extended Team	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2936	WKTM1	Workroom [2]	m:CPT [6] m:VT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3E
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2937	CRA01	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64]f:P		m:AT	m:Wood t:19 s:S	hw:4J
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2938	SL001	Lounge, Clinical Staff	m:SVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:SH-4
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2939	LR004	Locker Area, Clinical Staff Personal Property	"m:PT m:PT h:4"""		m:GWB f:SC		m:AT	m:Wood t:1 s:S	hw:SH-4 SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -270 29 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	2940	TLTU1	Toilet, Clinical Staff	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64]f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G
264	6	Patient Aligned Care Team (PACT) Module Education Area	2941	OFA10	Workstation, PACT Team	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -271 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	1	Lobby / Reception Area	2942	LOB02	Vestibule	m:MAT	m:RB	m:GWB f:P		m:AT f:N/A m:GWB f:P		
265	1	Lobby / Reception Area	2943	SRLW1	Alcove, Wheelchair	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	1	Lobby / Reception Area	2944	WRC04	Waiting, PACT 1	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 s:U	hw:4K
265	1	Lobby / Reception Area	2945	WRC05	Waiting, PACT 2	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 s:U	hw:4K
265	1	Lobby / Reception Area	2946	WRC06	Waiting, PACT 3	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 s:U	hw:4K
265	1	Lobby / Reception Area	2947	WRF01	Waiting, PACT Family	m:CPT [6] m:LVT	m:PRB [8]	m:GWB [5] f:P		m:AT	m:Wood t:3 s:U	hw:4K
265	1	Lobby / Reception Area	2948	RECP3	Reception	m:CPT [6] m:LVT	m:PRB [8]	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3E
265	1	Lobby / Reception Area	2949	RECP5	Reception, Accessible	m:CPT [6] m:LVT	m:PRB [8]	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3E SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -272 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	1	Lobby / Reception Area	2950	RECP4	Kiosk, Patient Check-in	m:CPT [6] m:LVT	m:PRB [8]	m:GWB f:P			m:AT t:OPEN	hw:N/A
265	1	Lobby / Reception Area	2951	NCWD4	Alcove, Volunteer	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	1	Lobby / Reception Area	2952	CLSC2	Workstation, Patient Education	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
265	1	Lobby / Reception Area	2953	TLTU1	Toilet, Public	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G [71]
265	1	Lobby / Reception Area	2954	TLTF3	Toilet, Family	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G [71]
265	1	Lobby / Reception Area	2955	TLTM2	Toilet, Male	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
265	1	Lobby / Reception Area	2956	TLTF2	Toilet, Female	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -273 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	2	Patient Aligned Care Team (PACT) Clinic 1	2957	PEHW1	Alcove, Height / Weight Station	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2958	PEHW2	Alcove, Height / Weight Accessible Station	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""		m:AT	m:Wood t:19 s:U	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2959	OFDC2	Consult Room, Patient Aligned Care Team (PACT)	m:CPT [6]	m:PRB [8]	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:3G
265	2	Patient Aligned Care Team (PACT) Clinic 1	2960	EXPA1	Exam Room, Patient Aligned Care Team (PACT)	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:U	hw:1Q
265	2	Patient Aligned Care Team (PACT) Clinic 1	2961	TLTU1	Toilet, PACT Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
265	2	Patient Aligned Care Team (PACT) Clinic 1	2962	EXW01	Exam Room, Women's Health	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:U	hw:1Q
265	2	Patient Aligned Care Team (PACT) Clinic 1	2963	TLTF1	Toilet, Women's Health Exam Room Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
265	2	Patient Aligned Care Team (PACT) Clinic 1	2964	TRPR1	Procedure Room, General	"m:WSF m:WSF h:4"""		m:GWB f:SC		m:AT f:SP	m:Wood t:19 s:U	hw:1Q
265	2	Patient Aligned Care Team (PACT) Clinic 1	2965	TLTB1	Toilet, General Procedure Room Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -274 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	2	Patient Aligned Care Team (PACT) Clinic 1	2966	WRTM2	Tele-Health Room	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2967	WRTM3	Tele-Retinal Room	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:S	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2968	CLSC4	Shared Medical Appointment Room	m:LVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2969	SRE01	Storage, Shared Medical Appointments	m:VT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2970	RCA06	Alcove, Medication	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2971	RCA01	Alcove, Resuscitation	m:LVT	"m:RB h:4"""	"m:GWB [54] f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2972	WRTM1	Team Work Area	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2973	OFA07	Workstation, Extended Team	m:CPT [6]	"m:RB h:4"""	m:GWB [64] f:P			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2974	WKTM3	Workroom, Patient Aligned Care Team (PACT)	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:3E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2975	WKTM1	Classroom	m:CPT [6] m:LVT	"m:RB h:4"""	m:GWB [42, 64]f:P		m:AT	m:Wood t:19 s:U	hw:4E SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -275 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	2	Patient Aligned Care Team (PACT) Clinic 1	2976	OFA07	Workstation, Administrative	m:CPT [6]	"m:RB h:4"""	m:GWB f:P			m:AT t:OPEN	hw:N/A
265	2	Patient Aligned Care Team (PACT) Clinic 1	2977	CRA01	Conference Room	m:CPT [6]	"m:RB h:4"""	m:GWB [42, 64] f:P		m:AT	m:Wood t:19 s:S	hw:4E
265	2	Patient Aligned Care Team (PACT) Clinic 1	2978	UCCL1	Utility Room, Clean	"m:WSF m:WSF h:4"""		"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT f:SP	m:Wood t:11 dg:F ds:YES s:V	hw:SH3C
265	2	Patient Aligned Care Team (PACT) Clinic 1	2979	SRE01	Storage, Medical Equipment	m:VT	"m:RB h:4"""	"m:GWB [54] f:SC m:RWC h:4'-0"""		m:AT	m:Wood t:11 s:V	hw:4F
265	2	Patient Aligned Care Team (PACT) Clinic 1	2980	SL001	Lounge, Staff	m:SVT	"m:RB h:4"""	m:GWB f:P		m:AT	m:Wood t:1 s:S	hw:SH-4
265	2	Patient Aligned Care Team (PACT) Clinic 1	2981	LR001	Locker, Staff Personal Property	"m:PT m:PT h:4"""		m:GWB f:SC		m:AT	m:Wood t:1 s:S	hw:SH-4
265	2	Patient Aligned Care Team (PACT) Clinic 1	2982	TLTU1	Toilet, Staff	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2G [71]
265	3	Patient Aligned Care Team (PACT) Clinic 2	2983	PEHW1	Alcove, Height / Weight Station	m:LVT	"m:RB h:4"""	"m:GWB f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	3	Patient Aligned Care Team (PACT) Clinic 2	2984	PEHW2	Alcove, Height / Weight Accessible Station	m:LVT	"m:RB h:4"""	"m:GWB f:P m:RWC h:4'-0"""			m:AT t:OPEN	hw:N/A
265	3	Patient Aligned Care Team (PACT) Clinic 2	2985	OFDC2	Consult Room, Patient Aligned Care Team (PACT)	m:CPT [6]	m:PRB [8]	m:GWB [5, 64] f:P		m:AT	m:Wood t:19 dg:T s:U	hw:3G SECTION III – ROOM FINISHES, DOOR, AND HARDWARE SCHEDULE -276 Program Guide Room Finishes, Door, & Hardware Schedule PG 18-14 July 2016 ID Rm Cde Space Name Floor Base Wall Wain Ceiling Door HW Nr
265	3	Patient Aligned Care Team (PACT) Clinic 2	2986	EXPA1	Exam Room, Patient Aligned Care Team (PACT)	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:U	hw:1Q
265	3	Patient Aligned Care Team (PACT) Clinic 2	2987	TLTU1	Toilet, PACT Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
265	3	Patient Aligned Care Team (PACT) Clinic 2	2988	EXW01	Exam Room, Women's Health	m:LVT	"m:RB h:4"""	m:GWB [64] f:P		m:AT	m:Wood t:19 s:U	hw:1Q
265	3	Patient Aligned Care Team (PACT) Clinic 2	2989	TLTF1	Toilet, Women's Health Exam Room Patient	"m:PT m:RES [74] m:PT [7] h:4"" m:RES [7] h:4"""		m:GWB [7, 64] f:P	"m:PT [7] h:4'-0"" m:CT [7] h:4'-0"""	m:AT	m:Wood t:19 s:U	hw:2H
265	3	Patient Aligned Care Team (PACT) Clinic 2	2990	TRPR1	Procedure Room, General	"m:WSF m:WSF h:4"""		m:GWB [64] f:SC		m:AT f:SP	m:Wood t:19 s:U	hw:1Q
